credit_score,age,anciennete_ans,solde,nb_produits,carte_credit,membre_actif,salaire_annuel,pays,sexe,churn
600,23,18,66540.65183065986,3,0,0,58646.19066149117,France,F,0
506,31,8,80295.16504788198,3,0,0,69148.50450488918,Espagne,F,0
715,65,2,49056.39796631998,3,1,0,28992.42253097424,France,F,1
460,73,11,35080.895609321364,2,0,0,57125.403781199384,Allemagne,F,1
351,60,3,68882.62050447648,3,0,0,74093.19239597116,Espagne,F,1
491,22,1,94917.94522132452,3,0,0,54899.17004038349,Espagne,H,1
304,39,18,64029.49354170713,4,0,0,77633.97284505494,France,F,1
528,22,0,46836.931322548524,1,0,0,47725.38723871322,Espagne,F,1
810,41,12,59629.40706512149,4,0,1,49370.780876677214,Espagne,H,0
688,72,9,49395.53335236002,1,1,0,69156.10004951846,France,H,1
446,34,9,88205.4174367701,2,1,0,67609.74321455382,Allemagne,F,1
617,24,17,98291.02520124972,3,1,1,80445.90896023584,Espagne,H,0
714,61,1,82767.21276418073,3,0,0,42835.21054420794,France,H,1
772,70,8,920.616547387086,2,1,1,54250.92644060773,France,F,0
390,62,7,32127.408769133206,2,1,1,13939.459010092149,Espagne,H,1
449,50,3,52178.910941367176,3,0,0,36109.346569700814,Espagne,F,1
777,46,8,47795.16506097047,2,0,1,71778.28071740267,Allemagne,F,0
387,44,10,54735.48816943521,3,1,0,47647.253927082995,Allemagne,H,1
778,36,15,115319.55226938894,3,1,1,44661.397136766056,France,H,0
819,47,7,90150.27699479167,4,0,0,74418.16479150948,France,H,1
803,60,6,35414.71716668818,4,1,0,57267.58601299768,Allemagne,F,0
458,31,8,125408.68590280873,1,0,1,47454.41581024582,France,F,1
463,63,17,79936.17253853907,2,0,1,70321.2323351667,Espagne,H,1
762,44,12,3559.774786474314,2,1,1,58642.8551009638,Espagne,H,0
541,36,15,104000.18277657407,1,0,0,37155.839643858744,France,H,1
633,58,8,52522.9243390126,1,1,1,19960.33329623381,Espagne,F,0
307,44,17,26114.297366108774,1,0,1,50536.77529847404,Espagne,F,1
690,22,18,77332.98606276812,3,1,0,47714.11490078462,Espagne,F,1
770,36,5,69790.64825035725,3,0,1,51086.23746295972,Espagne,H,0
746,57,10,50772.09406078014,1,1,1,51716.20820049267,France,F,0
730,30,2,27788.757808752594,3,0,0,39009.438052277954,Allemagne,F,1
398,38,12,66927.53848838138,4,0,0,55319.173179760146,Allemagne,F,1
637,19,16,55512.77897810641,4,1,0,36028.07160733876,Espagne,F,0
786,32,7,12703.892983285405,3,1,0,74432.76640079309,Espagne,H,1
430,66,15,56642.43539302013,4,0,0,50698.966427922125,Allemagne,H,1
437,25,19,26502.05264324866,4,1,0,50838.830770351386,France,H,1
316,36,0,75048.64075777921,2,1,0,43313.5790529606,Espagne,H,1
473,25,2,74139.91649323178,4,1,0,27387.32540960142,Espagne,H,1
437,65,11,70962.02041151945,3,0,0,46019.68898111614,France,F,1
547,50,15,52216.3707664659,1,1,1,74090.8310874374,France,H,0
475,47,15,46232.89323315971,3,0,0,25781.31223714523,France,F,1
676,21,10,86334.63584271644,3,0,0,47069.935979083755,Espagne,H,0
789,47,19,82965.4037368305,4,1,0,75153.8938230885,Espagne,F,0
687,45,10,9734.985561055539,2,0,1,74562.57677680187,France,F,0
652,64,1,71067.24949255839,4,0,0,74425.20244012543,France,F,1
507,38,16,63179.43425354863,3,1,0,90139.05851291778,France,H,0
491,29,3,61069.7350004457,4,0,1,47303.92887835055,France,F,0
380,72,12,102321.11194632294,4,1,0,28542.548411475156,France,F,1
411,49,18,82857.35221025941,3,1,1,62125.26918384379,France,F,0
703,40,15,53085.23478814426,2,0,1,65719.66788428654,France,H,0
562,22,18,77725.38748601591,4,0,0,76670.61656938617,Allemagne,F,1
763,69,11,52932.95182832975,1,0,0,72256.02085100123,Allemagne,H,1
473,61,18,31230.767365547214,3,0,0,22424.01158642268,Allemagne,H,1
809,68,8,34097.25648171028,1,1,1,36042.13667245221,France,F,1
577,67,7,46280.62166354741,4,1,1,69432.20712263114,France,H,0
405,63,18,63812.86695250789,4,1,0,74279.49155555574,Allemagne,F,1
610,33,3,74266.4011245652,3,1,0,43397.91926449479,Espagne,F,1
670,35,1,31367.122213252725,1,1,0,71596.61070339626,Espagne,H,1
841,63,5,81956.98132686177,2,0,1,98083.94168610642,Allemagne,F,0
429,36,16,64943.527899851,3,1,1,54490.69323463268,France,H,0
323,43,10,80002.34609494125,4,1,0,50664.698700034496,Espagne,H,1
606,46,11,76624.29298154733,3,0,0,59398.72238813064,Espagne,H,0
404,18,5,58012.96176129127,2,1,1,61755.52554370588,Allemagne,H,0
847,22,7,83344.71200149962,1,1,1,48925.81057409699,Espagne,H,0
323,56,0,61053.3821514483,1,1,1,58395.1031396223,France,F,1
746,31,1,105358.53052286425,4,1,0,34801.11912182465,Espagne,F,1
665,41,1,77814.9282093931,1,1,1,13185.51730426144,Allemagne,H,1
665,58,12,54521.35901245425,1,0,1,64758.213889315804,France,F,0
328,44,10,50022.261783863985,1,1,1,48003.587128362546,France,H,1
430,54,18,41316.72945095302,1,0,1,78131.91603216785,France,F,1
366,64,13,41068.56745316886,2,0,1,81698.044635524,France,H,1
402,19,14,101063.76305696317,1,1,1,45002.97250354743,France,H,1
621,34,15,54062.824564558294,1,1,0,77780.12927561776,Espagne,H,1
701,43,16,60745.3970797413,3,1,1,62027.90026313752,France,H,0
607,28,18,27309.082432766318,2,1,1,61014.186059777654,France,F,0
837,45,15,99114.45688067429,1,0,1,79489.50039764214,France,F,0
447,20,1,90510.0938617666,3,0,1,70741.6222301507,France,F,1
437,36,16,55803.63897217654,4,1,0,39645.676290138224,France,F,1
765,58,19,60374.340055742454,3,0,1,49091.68292460672,France,H,0
848,67,5,70519.6564823493,4,1,0,36844.114073285455,Espagne,H,1
405,29,18,33966.93103753727,3,0,1,37994.6333991975,France,H,0
502,67,4,49110.654711136594,3,0,0,79005.19104756044,Espagne,F,1
355,74,5,45622.70708508195,2,1,0,44283.876813361254,Espagne,H,1
538,52,17,42938.81074773015,3,1,0,52685.313074049554,Espagne,F,0
443,38,9,66290.70818341851,4,1,0,53006.488481378045,France,H,1
761,27,11,63949.96354124867,1,1,0,73324.3656565386,Espagne,F,1
715,45,4,59273.22077129424,4,0,0,64546.45030419009,France,F,1
329,49,15,86912.90599223477,3,1,0,28648.747328901238,Espagne,F,1
668,67,4,82285.5439472881,3,1,1,54357.25225984236,Espagne,F,0
823,53,9,10113.526987270212,1,0,0,50401.67582543276,Allemagne,H,1
642,22,11,95366.49858815968,2,1,0,52786.42096599107,France,F,1
550,56,9,53495.706151369995,3,1,0,72656.61703680386,France,H,1
444,25,14,57213.891099866625,1,1,0,65507.14863062783,France,H,1
597,42,7,66565.85593863999,2,0,1,79600.14062848274,Espagne,H,0
751,34,19,61773.75856316433,2,0,0,69071.31261639073,Allemagne,F,0
638,22,19,73995.30181741757,4,0,1,56452.668560228296,France,H,0
327,68,11,94772.6252354664,2,1,1,34565.26836083835,France,F,1
448,67,19,41322.81270214965,3,0,1,69934.33311903093,Allemagne,F,1
685,70,7,44043.44310329123,2,1,1,45230.24133220077,France,F,0
803,44,19,23216.119222337977,4,1,0,65715.02702289901,Espagne,H,1
414,66,7,7516.934536159941,2,1,0,51984.523241579926,Allemagne,H,1
528,25,2,28048.271949388156,4,1,0,53602.87834077187,Espagne,H,1
698,45,2,25892.504023349327,2,0,0,60910.769496404944,Espagne,H,0
800,50,16,61859.08370684769,2,0,1,67767.28557593946,Espagne,H,0
502,67,3,76169.70107032052,4,0,0,46015.08125743571,Espagne,F,1
654,37,11,41624.71722209685,3,1,0,48502.9354020514,Allemagne,H,1
345,69,17,29855.120677786068,4,0,0,79946.85733564748,France,H,1
671,70,19,71557.7755071859,3,0,1,93730.15206658366,France,H,0
371,65,12,32849.07034745124,3,0,1,38291.411220647555,France,H,1
381,22,9,84292.04413730891,4,1,1,35126.751166275906,France,F,0
798,47,13,73321.85291766991,1,0,1,57348.306951942104,France,F,0
800,32,9,78024.48977713764,3,1,0,47516.590074107815,Allemagne,F,0
600,22,17,1249.813181450154,2,0,0,45199.92138161309,Espagne,H,1
812,69,6,23080.72980213276,4,1,1,39202.9301779344,France,F,0
600,36,7,50786.926910630784,2,1,1,14259.495304861724,Espagne,F,0
610,56,8,58259.76030459697,1,0,1,53869.07447775935,Espagne,F,0
843,74,14,93158.69252075783,4,0,0,32906.815791920926,Allemagne,F,1
402,45,16,65415.73278559639,1,0,1,60550.36729330518,France,H,1
639,39,19,64577.21686342226,3,0,1,61711.780039475336,Espagne,F,0
719,71,8,70424.36889651517,4,0,1,48612.030324832296,Allemagne,F,0
615,53,10,73597.0594108002,2,1,1,60963.46821656429,Allemagne,H,0
623,25,13,34254.46748098858,2,1,1,11091.72885231443,Espagne,F,0
414,48,4,75759.91928293665,2,1,0,82760.88388259246,Allemagne,H,1
345,60,16,49477.187244957975,1,0,0,66143.2354279456,France,H,1
448,31,9,59764.33625051315,3,1,0,44974.40764889482,Espagne,F,1
779,43,11,52629.68264401146,4,0,1,54346.84315315911,France,F,0
385,44,16,119670.49125795433,3,0,0,32293.567392110184,Espagne,F,1
691,48,4,16854.152939173357,3,1,0,28646.972254121258,France,H,0
514,48,9,48812.561508331535,4,1,0,65910.11853400397,France,F,1
448,42,0,108302.71265779088,1,1,0,50876.63932813023,Espagne,H,1
570,65,16,31210.443712260658,4,1,0,22376.769435471397,Espagne,H,1
363,47,11,25176.113454568134,1,1,0,50776.49038823629,France,F,1
370,57,8,53411.91035569681,3,1,1,22573.04996873096,Espagne,H,0
564,70,14,37630.30986723982,1,0,0,79532.38678906718,Espagne,H,1
828,60,4,37819.49303436995,4,0,0,88518.39860376567,Allemagne,F,1
520,39,11,70553.0716069655,1,1,0,61448.306688329816,Allemagne,F,1
554,57,11,86997.52438200604,1,0,0,54370.64546106619,France,H,1
494,27,1,25983.63276803353,2,0,0,54771.19610227721,Espagne,F,1
417,55,11,65566.60417076084,4,0,1,62468.11181640438,Espagne,F,0
428,67,7,19561.94214787225,1,1,1,91947.94490761534,France,H,1
450,19,3,81553.87772717618,4,1,1,17711.0147220757,France,H,0
538,62,4,68521.33787424552,2,1,1,44661.96258655195,France,H,0
619,47,2,46704.12685484759,4,0,1,29441.619992353684,Espagne,F,0
592,38,5,39557.28300451335,4,0,1,84280.45674941037,France,H,0
336,41,18,101470.6012520927,3,1,0,70490.13228860972,Espagne,H,1
622,27,15,96803.71656475877,2,1,1,58637.261817386236,Allemagne,F,0
301,69,14,90168.09896950467,3,0,0,36231.35858204894,Espagne,H,1
773,52,2,50170.49188745903,1,1,0,41429.994653354785,France,F,1
548,54,8,6930.466728093619,1,1,0,63228.69318616153,France,F,1
650,45,6,41161.7623947916,2,1,0,26638.195958643762,France,H,1
716,57,5,119551.62847253693,1,1,1,47005.98829946188,France,F,0
518,61,7,17804.769248975725,4,1,0,76048.21814477698,France,H,1
313,38,7,66868.61824666423,1,1,1,99807.75717211327,Allemagne,H,1
718,66,12,62073.080063084715,2,0,0,53077.43991032586,France,F,1
314,48,8,136421.81632762245,3,1,0,72435.09084578358,France,F,1
803,68,12,126102.6508150309,2,0,0,102924.78872635917,Allemagne,H,1
716,63,13,7925.948785518216,4,0,0,70810.01832871349,Allemagne,F,1
832,31,5,39321.3598631881,1,1,1,32469.693305214434,Allemagne,H,0
679,64,10,60338.22190758346,2,1,1,31486.083164348347,Espagne,H,0
387,51,12,4380.812405368211,4,0,1,41159.07936110121,Espagne,F,0
568,22,15,81135.87074999648,3,1,0,66076.96412556061,France,F,1
811,26,15,145858.48977681377,2,1,0,45828.31670800398,Espagne,H,0
696,22,15,28989.383489536704,2,1,1,44761.24545495314,Espagne,F,0
336,68,17,3703.483586205213,2,1,0,14739.434489189909,Allemagne,F,1
460,25,11,5023.268383918847,3,0,0,59709.17394870332,France,F,1
326,44,14,63640.81641652785,1,0,1,9277.593127677836,Espagne,H,1
618,41,17,2368.829972918262,1,1,1,63078.648709984715,Allemagne,F,0
739,55,7,76202.32255850147,3,0,1,92720.9669002106,France,H,0
443,28,9,54390.21454736272,2,0,0,43663.010396000325,France,F,1
365,43,16,31649.28047074882,3,0,1,51760.83050954793,France,F,0
660,30,2,91722.75027862858,4,0,1,31659.003617307004,Espagne,F,0
320,23,17,101424.7293330344,3,1,0,51596.899613942325,France,F,1
463,26,3,63497.23900878148,3,0,1,95881.73198370126,France,H,0
411,69,19,49094.69523101512,2,1,0,59108.04167734179,Allemagne,F,1
528,63,2,52304.765190551174,4,0,1,66324.68943550807,Espagne,F,0
526,39,0,26508.61271162668,4,1,0,77246.31134379523,Espagne,F,1
826,60,15,90923.98264779316,2,1,0,52143.04467123721,France,H,0
474,36,0,88910.84411350166,3,1,1,69245.11336856947,France,F,1
742,57,5,25605.191139412353,4,0,0,62484.930447954765,Allemagne,F,0
770,50,7,59528.13319452344,1,0,1,50855.08675701954,France,H,0
361,31,8,90563.90038894315,1,1,1,40697.77209081237,France,F,1
541,65,12,61029.834467483364,3,0,1,29124.272104487038,France,H,0
342,49,17,17758.14238028016,4,0,0,28251.26800068808,Espagne,H,1
623,34,9,70304.96171059569,3,1,1,55132.77166262524,Allemagne,F,0
529,39,4,32711.069217672837,3,0,0,51166.20659317089,France,F,0
560,20,11,99162.06880611103,4,0,1,55613.418000661215,Allemagne,H,0
629,31,14,119439.30397121752,1,0,0,55635.79361722248,Allemagne,F,1
606,29,8,96239.29485745923,1,0,1,50207.271045771035,Allemagne,H,0
763,45,9,55916.50896292998,2,0,1,66378.44052696237,France,F,0
718,41,13,23585.264931434263,1,1,0,105011.429746474,France,F,1
779,44,19,8779.363667845639,3,1,1,27375.975659818952,Allemagne,F,0
804,48,13,62032.51222618925,1,1,0,44366.39678630339,France,F,1
486,37,7,95357.15376970964,2,1,1,72989.49914611423,Allemagne,F,0
428,24,17,105125.8979075943,1,0,1,55882.938822438395,France,F,1
746,57,1,122569.6850712992,2,1,0,59946.57078956222,France,F,1
694,59,2,30662.19875008995,1,1,0,74215.36313001275,Espagne,F,1
418,32,12,12207.805675388605,4,1,1,68618.55363395085,France,F,0
564,18,2,53225.48239247821,4,0,1,113712.42200983556,Allemagne,F,0
645,59,11,77840.45586436155,1,1,0,34866.20410389679,France,F,1
565,65,12,74975.88727744814,2,0,0,65305.20227790115,France,H,1
408,41,12,93495.7621893503,1,1,1,46932.10373478796,Allemagne,H,1
520,44,19,99384.50632926341,3,1,0,32893.959493194605,France,F,0
421,43,16,64709.713138822764,1,0,0,20368.32950603732,Allemagne,H,1
551,39,3,41164.82572411334,2,0,0,41763.98474286024,France,H,0
402,67,13,66900.28628645108,2,1,1,89363.45173075376,France,F,1
565,62,9,81807.36808889962,4,0,0,56200.208973854904,France,F,1
736,63,10,73461.74113273276,1,0,1,70645.71687992629,Espagne,H,1
672,41,9,62859.793097595684,2,0,1,60276.770783323496,France,F,0
403,72,13,34768.07540296658,2,0,0,32990.25320266836,Allemagne,H,1
727,41,0,62625.817437784164,1,1,0,73905.5855474119,France,H,1
414,56,11,112521.75732503267,2,0,1,85922.17093233074,France,F,0
721,74,1,92530.39158168781,1,0,1,40999.38825937876,Espagne,F,1
505,74,17,79367.78400870188,1,1,0,32317.96012563206,Espagne,H,1
557,74,3,90095.1370675482,4,1,1,84909.42230120217,Espagne,F,0
363,28,17,38327.246519234104,1,1,0,34960.0587258445,Espagne,H,1
714,36,17,87549.1831378764,2,1,0,63065.59117914366,Espagne,F,1
513,36,2,66696.20673458609,3,0,0,57814.696968221244,France,H,0
601,59,9,15962.336256744333,4,1,0,45877.80136885921,Allemagne,H,1
426,26,8,75177.99524659422,1,0,0,63258.32918985391,France,H,1
394,21,4,86522.8357293416,4,0,1,44456.1864888165,France,F,0
420,18,11,57372.66510129199,3,1,0,80677.97555868636,France,F,1
843,18,11,14713.369900917256,4,0,0,81560.05084487252,France,H,0
422,39,13,68918.21174314711,4,1,0,52680.775173297734,France,H,1
600,74,3,11868.67524565907,1,1,1,78052.90376027724,France,H,1
591,60,5,109321.86658027439,1,1,0,56243.09055968808,Espagne,H,1
785,49,2,43022.54358439609,3,1,1,49596.10482259094,France,H,0
720,44,15,42861.67694547556,1,1,1,73733.65393039143,France,F,0
689,19,19,61835.35131362873,3,1,0,69594.33190846033,Allemagne,F,0
344,37,5,30513.028844074997,4,1,0,52353.47650360319,Espagne,F,1
800,21,11,91635.81998446642,2,0,1,46852.046485262894,Espagne,F,0
595,49,16,43786.058682942545,4,0,1,57332.96266847982,Allemagne,F,0
420,19,7,71657.68667745916,1,0,0,76493.84857114838,Espagne,F,1
529,72,17,44028.010437481265,2,1,0,72447.3208072294,France,F,1
524,69,0,58451.86605176186,2,0,1,89149.8879457476,Allemagne,H,1
317,47,4,85501.16757969608,1,0,0,57380.9810750102,France,H,1
717,63,3,27960.572234119507,1,0,0,2411.349908009157,Espagne,F,1
527,64,0,47665.779106552276,4,0,1,21091.112573032922,Espagne,F,1
337,39,9,98475.06193383518,2,1,0,76762.50024137752,Espagne,F,1
624,69,13,57509.32572714512,1,0,1,39373.36965224341,Allemagne,H,1
393,68,16,14645.022635852249,3,0,0,60536.132853723684,France,F,1
663,44,3,141845.35847622377,3,1,0,71521.5909433892,Espagne,H,0
524,30,17,71438.92993452527,4,1,1,38914.47230981317,France,F,0
825,40,9,60577.58570927161,2,1,0,33240.32665653054,Espagne,F,0
757,70,11,73019.74590530778,3,0,1,60236.474987065645,Espagne,F,0
507,63,18,87727.59874792543,3,0,0,35649.30833410408,France,H,1
396,74,10,66432.49775761508,1,1,1,54549.10380704503,Allemagne,H,1
567,49,17,63675.26585538857,2,0,1,52585.16344036505,Allemagne,F,0
720,68,17,46124.80024885706,1,0,1,69190.89655526732,Allemagne,H,0
706,55,5,37681.007617952586,1,0,1,55101.97249413508,Espagne,H,0
708,52,7,109461.1443305196,3,1,1,64285.36957768012,Allemagne,H,0
732,28,7,54090.48453414956,2,0,1,78477.06142308477,France,H,0
481,67,11,61187.18517479096,1,0,0,69885.80197033915,France,H,1
415,29,2,50351.788821155205,3,0,1,35314.99832580819,Allemagne,H,0
571,73,13,47201.75993277049,2,1,0,64057.77300014164,Espagne,H,1
573,67,4,24185.46266689677,2,0,1,49352.19707895363,Allemagne,F,0
616,22,11,80428.40063190646,3,1,0,21442.853640483256,France,H,0
519,20,11,8376.887125123816,4,1,1,52736.93134976671,France,H,0
710,63,3,35890.04350144281,3,1,0,67034.36555794119,Espagne,H,1
367,64,13,68572.495409874,1,1,0,77898.40837648454,France,H,1
706,28,15,106861.9393901391,1,1,1,44115.243770443194,France,F,0
813,56,8,42971.71445650571,3,1,1,102738.77444006331,Espagne,F,0
815,21,12,36817.05653644442,4,1,1,63454.394846141906,Espagne,H,0
382,67,7,105281.54237363258,2,0,1,66334.32033788669,Allemagne,F,1
316,34,3,99099.98136811862,2,1,0,82373.1842968492,France,H,1
520,37,13,84727.60847741888,1,1,0,44805.05544118825,Allemagne,F,1
329,27,4,46398.50505562238,2,0,0,96398.1941480187,Espagne,F,1
711,74,0,11386.676779719084,3,0,1,85731.47480658702,Allemagne,H,1
818,25,1,34912.24490396882,4,1,1,32577.503299950808,France,F,0
831,27,4,83641.58355579358,4,0,1,51925.90559744886,France,H,0
568,74,5,57083.83445607427,3,0,1,48989.79802340471,Allemagne,H,0
830,19,13,37991.45874191651,3,1,0,31643.782127467915,France,H,0
498,38,3,5904.346296412317,3,0,0,46070.90813773491,France,F,1
596,73,3,66261.68862320799,1,1,1,82325.87274629816,France,H,1
390,52,6,111864.36367421088,2,1,0,71301.44566691812,Espagne,F,1
667,18,16,22427.53764754926,2,1,1,75227.11765783632,France,F,0
446,24,9,16802.199181097094,3,1,0,80398.74223384386,France,H,1
751,64,0,20914.856616158984,3,0,1,75790.27965823302,France,H,0
343,41,12,25846.0377423349,4,1,0,69240.39738666808,France,F,1
470,19,9,78578.32091180941,3,0,1,36547.74333794879,France,F,0
608,43,17,99563.02692478072,3,0,1,29993.30466240991,France,F,0
707,25,7,37359.32809754741,1,0,1,61462.90220125921,France,H,0
469,43,3,79852.40992880674,1,0,1,43420.24568473653,Allemagne,F,1
464,18,10,67117.7580789303,2,0,0,36163.168936247304,France,F,1
577,34,17,33939.36061265397,3,1,0,52211.16731662987,Espagne,H,0
514,58,13,108411.8315862047,1,1,0,41212.977581870575,France,H,1
845,22,9,63665.74230326177,2,0,0,63933.674089722386,France,H,0
443,74,6,52325.16939823251,2,0,0,51152.97340591888,Espagne,H,1
829,33,18,69730.30041489378,1,1,0,64859.478468861416,Allemagne,F,1
755,28,11,82856.91392612919,2,1,1,40667.37442894267,France,F,0
365,41,5,36995.297626300155,1,0,1,21118.844908123647,Allemagne,H,1
629,46,15,21619.076967376546,1,0,1,30374.042664523997,Allemagne,H,0
586,64,17,12254.866310181322,4,1,1,41173.25452963362,France,H,0
544,27,15,72023.66829727167,4,1,0,54655.06817406555,France,F,0
702,37,18,70150.56671256555,3,1,0,43770.49881394332,France,H,1
735,30,15,65434.769890586475,1,1,1,91167.04667804061,France,F,0
614,57,15,83220.54471305289,2,0,1,43422.733978657,France,F,0
385,34,7,7469.079509628042,4,1,1,65364.60001427629,Allemagne,H,0
626,68,6,57619.86824960886,1,1,1,29580.56890392478,Allemagne,F,1
537,72,1,49711.72731363935,2,1,1,67616.63327245148,France,H,1
748,40,5,19932.35347293088,3,1,1,38682.42673261734,Allemagne,H,0
432,40,16,32270.705736051077,4,0,0,39105.68687387242,France,F,1
723,42,13,45114.20456665168,4,0,0,26075.26258977338,Allemagne,F,1
600,35,18,50016.02907392169,3,0,0,82732.65254216967,Espagne,H,0
460,67,4,50039.35042018868,4,1,0,42769.27118147716,France,H,1
707,37,8,40828.21437919044,1,0,1,55811.61845965063,Espagne,F,0
566,46,17,44988.23184128838,2,0,1,57546.20485561567,Allemagne,H,0
637,70,2,80662.03338571178,2,1,0,65944.86925676605,Allemagne,F,1
537,40,17,57256.93235676384,2,0,0,51356.217989415905,Allemagne,F,1
843,27,18,31930.089072345192,1,1,0,52667.30756135485,France,H,1
813,59,19,48802.64419432909,3,1,1,88513.95324448161,Espagne,H,0
683,55,14,89106.79548811057,4,0,0,96306.10604291869,France,F,1
593,53,11,117259.43006909246,1,1,1,49336.71041568616,France,H,0
388,29,13,56317.52535725215,2,0,0,66319.64392050517,Espagne,H,1
410,55,14,77430.48284177418,1,0,0,55944.6456610804,Espagne,H,1
491,64,2,78040.9042276206,2,0,0,52488.11329790799,France,F,1
545,34,16,95024.73573317571,3,1,1,22305.50695395801,Espagne,F,0
